Code,Description,Airport Name,Latitude,Longitude
15558,"Sivas, Turkey: Sivas Airport",Sivas Airport,39.81388889,36.90361111
15559,"Vava'u, Tonga: Vava'u International",Vava'u International,-18.58555556,-173.96277778
15561,"Lompoc, CA: Vandenberg Sfb",Vandenberg Sfb,34.73722222,-120.58444444
15562,"Brescia, Italy: Brescia Montichiari",Brescia Montichiari,45.42861111,10.33138889
15563,"Visby, Sweden: Visby Airport",Visby Airport,57.66277778,18.34611111
15564,"Can Tho, Vietnam: Can Tho International",Can Tho International,10.08361111,105.70944444
15565,"View Cove, AK: View Cove Airport",View Cove Airport,55.06666667,-133.01666667
15566,"Venice, Italy: Marco Polo International",Marco Polo International,45.50472222,12.34972222
15567,"Sao Paulo, Brazil: Viracopos International",Viracopos International,-23.0075,-47.13444444
15568,"Carora, Venezuela: Carora Airport",Carora Airport,10.17555556,-70.06527778
15569,"Victoria, TX: Victoria Regional",Victoria Regional,28.85416667,-96.91861111
15570,"Victorville, CA: Southern California Logistics",Southern California Logistics,34.59555556,-117.38277778
15571,"Ovda, Israel: Ovda Airport",Ovda Airport,29.94027778,34.93583333
15572,"Vitoria Da Conquista, Brazil: Vitoria Da Conquista Airport",Vitoria Da Conquista Airport,-14.86277778,-40.86305556
15573,"Valverde, Spain: El Hierro",El Hierro,27.81472222,-17.88694444
15574,"Vidalia, GA: Vidalia Regional",Vidalia Regional,32.19277778,-82.37111111
15575,"Viedma, Argentina: Viedma Airport",Viedma Airport,-40.85,-63.01666667
15576,"Valle de la Pascua, Venezuela: Valle de la Pascua Airport",Valle de la Pascua Airport,9.22194444,-65.99333333
15577,"Villa Dolores, Argentina: Villa Dolores Airport",Villa Dolores Airport,-31.94527778,-65.14611111
15578,"Vadso, Norway: Vadso Airport",Vadso Airport,70.06527778,29.84472222
15579,"Valdez, AK: Valdez Pioneer Field",Valdez Pioneer Field,61.13416667,-146.24472222
15581,"Venetie, AK: Venetie Airport",Venetie Airport,67.00861111,-146.36638889
15582,"Vernal, UT: Vernal Regional",Vernal Regional,40.43611111,-109.51138889
15583,"Versailles, MO: Roy Otten Memorial Airfield",Roy Otten Memorial Airfield,38.42777778,-92.875
15584,"Veracruz, Mexico: Veracruz International",Veracruz International,19.13916667,-96.18888889
15585,"Vestmannaeyjar, Iceland: Vestmannaeyjar Airport",Vestmannaeyjar Airport,63.425,-20.27916667
15586,"Victoria Falls, Zimbabwe: Victoria Falls International",Victoria Falls International,-18.09694444,25.83611111
15587,"Vijayawada, India: Vijayawada Airport",Vijayawada Airport,16.5325,80.80527778
15588,"Vigo, Spain: Vigo Airport",Vigo Airport,42.23194444,-8.62666667
15589,"Las Vegas, NV: North Las Vegas",North Las Vegas,36.21083333,-115.19444444
15590,"Vilhelmina, Sweden: Vilhelmina Airport",Vilhelmina Airport,64.57916667,16.83361111
15591,"Vichy, France: Vichy Charmeil",Vichy Charmeil,46.17166667,3.40416667
15593,"Vicenza, Italy: Vicenza Airport",Vicenza Airport,45.57333333,11.52944444
15594,"Vidin, Bulgaria: Vidin Airport",Vidin Airport,44.0,22.83333333
15595,"Vienna, Austria: Wien Schwechat",Wien Schwechat,48.11,16.56972222
15596,"El Vigia, Venezuela: Juan Pablo Perez Alfonzo",Juan Pablo Perez Alfonzo,8.62388889,-71.675
15597,"Vichy, MO: Rolla National",Rolla National,38.1275,-91.76944444
15598,"Virgin Gorda, British Virgin Islands: Virgin Gorda Airport",Virgin Gorda Airport,18.44666667,-64.42777778
15599,"Kavik River, AK: Kavik River Airport",Kavik River Airport,69.67722222,-146.89916667
15600,"Dakhla, Morocco: Dakhla International",Dakhla International,23.71833333,-15.93194444
15601,"Visalia, CA: Visalia Municipal",Visalia Municipal,36.31861111,-119.39277778
15602,"Vitoria, Spain: Vitoria Airport",Vitoria Airport,42.88277778,-2.72444444
15603,"Vitoria, Brazil: Eurico de Aguiar Salles International",Eurico de Aguiar Salles International,-20.25777778,-40.28666667
15604,"Moscow, Russia: Vnukovo",Vnukovo,55.59583333,37.26583333
15605,"Vicksburg, MS: Vicksburg Municipal",Vicksburg Municipal,32.23916667,-90.92805556
15606,"Valencia, Spain: Valencia Airport",Valencia Airport,39.49,-0.48333333
15607,"Valdosta, GA: Valdosta Regional",Valdosta Regional,30.78138889,-83.27611111
15608,"Port Vila, Vanuatu: Port Vila Airport",Port Vila Airport,-17.69805556,168.3175
15609,"Valladolid, Spain: Valladolid Airport",Valladolid Airport,41.70833333,-4.85527778
15610,"Valencia, Venezuela: Arturo Michelena International",Arturo Michelena International,10.14972222,-67.92805556
15612,"Vallenar, Chile: Vallenar Airport",Vallenar Airport,-28.59611111,-70.755
15613,"Valera, Venezuela: Dr. Antonio Nicolas Briceno",Dr. Antonio Nicolas Briceno,9.34083333,-70.58444444
15614,"Villa Mercedes, Argentina: Mercedes",Mercedes,-33.64611111,-65.42138889
15615,"Venice, FL: Venice Municipal",Venice Municipal,27.07138889,-82.44
15616,"Vilnius, Lithuania: Vilnius International",Vilnius International,54.63416667,25.28583333
15617,"Varanasi, India: Lal Bahadur Shastri Varanasi International",Lal Bahadur Shastri Varanasi International,25.45222222,82.86194444
15618,"Van Nuys, CA: Van Nuys Airport",Van Nuys Airport,34.20972222,-118.49
15619,"Volgograd, Russia: Gumrak",Gumrak,48.78027778,44.33555556
15620,"Camp Douglas, WI: Volk Field",Volk Field,43.93916667,-90.25305556
15621,"Volos, Greece: Volos Airport",Volos Airport,39.38333333,22.93111111
15622,"Cartersville, GA: Cartersville Airport",Cartersville Airport,34.12305556,-84.84861111
15623,"Ondjiva, Angola: Ondjiva Airport",Ondjiva Airport,-17.04333333,15.68388889
15624,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52527778
15625,"Valparaiso, IN: Porter County Regional",Porter County Regional,41.45388889,-87.00694444
15626,"Vieques, PR: Antonio Rivera Rodriguez",Antonio Rivera Rodriguez,18.13472222,-65.49361111
15627,"Varadero, Cuba: Juan Gualberto Gomez International",Juan Gualberto Gomez International,23.03444444,-81.43527778
15628,"Vero Beach, FL: Vero Beach Regional",Vero Beach Regional,27.65555556,-80.41805556
15629,"Virac, Philippines: Virac Airport",Virac Airport,13.57694444,124.205
15630,"Varkaus, Finland: Varkaus Airport",Varkaus Airport,62.17333333,27.86611111
15631,"Verona, Italy: Verona Villafranca",Verona Villafranca,45.39694444,10.89027778
15632,"Villahermosa, Mexico: Villahermosa International",Villahermosa International,17.99694444,-92.81722222
15633,"Viseu, Portugal: Viseu Airport",Viseu Airport,40.72555556,-7.88916667
15634,"Springfield, VT: Hartness State",Hartness State,43.34361111,-72.51722222
15635,"Vasteras, Sweden: Vasteras Airport",Vasteras Airport,59.58972222,16.63388889
15636,"Vientiane, Laos: Wattay International",Wattay International,17.98833333,102.56333333
15637,"Valentine, NE: Miller Field",Miller Field,42.85666667,-100.54888889
15638,"Visakhapatnam, India: Visakhapatnam Airport",Visakhapatnam Airport,17.72361111,83.22777778
15639,"Albemarle, NC: Stanly County",Stanly County,35.41666667,-80.15083333
15640,"Vancouver, WA: Pearson Field",Pearson Field,45.62055556,-122.65638889
15641,"Valledupar, Colombia: Alfonso Lopez Pumarejo",Alfonso Lopez Pumarejo,10.435,-73.24944444
15642,"Villavicencio, Colombia: Capt Luis F Gomez Nino",Capt Luis F Gomez Nino,4.07611111,-73.56277778
15643,"Santa Cruz, Bolivia: Viru Viru International",Viru Viru International,-17.64472222,-63.13527778
15644,"Vastervik, Sweden: Vastervik Airport",Vastervik Airport,57.78,16.52361111
15645,"Vladivostok, Russia: Knevichi",Knevichi,43.39805556,132.14888889
15646,"Headland, AL: Headland Municipal",Headland Municipal,31.36416667,-85.3125
15647,"Myrtle Creek, OR: Myrtle Creek Municipal",Myrtle Creek Municipal,42.99722222,-123.31527778
15648,"Gallatin, TN: Music City Exec",Music City Exec,36.375,-86.40833333
15649,"Hanford, CA: Hanford Municipal",Hanford Municipal,36.31666667,-119.62777778
15650,"Chelan, WA: Lake Chelan",Lake Chelan,47.86611111,-119.94277778
15651,"Custer, SD: Custer County",Custer County,43.73361111,-103.61944444
15652,"Garibaldi, OR: Tillamook",Tillamook,45.41833333,-123.81444444
15653,"Midland/Odessa, TX: Odessa Schlemeyer Field",Odessa Schlemeyer Field,31.92138889,-102.38722222
15654,"California City, CA: California City Municipal",California City Municipal,35.15111111,-118.01666667
15655,"Cameron, SC: McNeil",McNeil,33.55944444,-80.64833333
15656,"Saratoga Springs, NY: Saratoga County",Saratoga County,43.05083333,-73.86166667
15657,"Bemidji, MN: Nary National Shefland Field",Nary National Shefland Field,47.37527778,-94.79861111
15658,"Weed, CA: Weed Airport",Weed Airport,41.48083333,-122.45444444
15659,"Parker, AZ: Avi Suquilla",Avi Suquilla,34.14972222,-114.26777778
15660,"Arlington, WA: Arlington Municipal",Arlington Municipal,32.66388889,-97.09416667
15661,"Bernard, ID: Bernard Usfs",Bernard Usfs,44.97972222,-114.73472222
15662,"Lodi, CA: Kingdon Airpark",Kingdon Airpark,38.09166667,-121.35944444
15663,"Independence, CA: Independence Airport",Independence Airport,36.81638889,-118.205
15664,"Wichita, KS: Colonel James Jabara",Colonel James Jabara,37.7475,-97.22111111
15665,"Americus, GA: Jimmy Carter Regional",Jimmy Carter Regional,32.11083333,-84.18888889
15668,"Deer Lodge, MT: Deer Lodge-City-County",Deer Lodge-City-County,46.38777778,-112.765
15669,"Hondo, TX: South Texas Regional at Hondo",South Texas Regional at Hondo,29.35916667,-99.1775
15670,"Landsberg Am Lech, Germany: Landsberg-Lech",Landsberg-Lech,48.07055556,10.90611111
15671,"Granite Creek Mine, AK: Granite Creek Mine Airport",Granite Creek Mine Airport,62.36305556,-156.97416667
15672,"Sao Vicente, Cape Verde: Sao Pedro International",Sao Pedro International,16.83361111,-25.05472222
15673,"Vaxjo, Sweden: Smaland",Smaland,56.92916667,14.72805556
15674,"Vryheid, South Africa: Vryheid Airport",Vryheid Airport,-27.78666667,30.79527778
15675,"Peru, IL: Illinois Valley Regional",Illinois Valley Regional,41.35027778,-89.15305556
15676,"Marvel Creek Mine, AK: Marvel Creek Mine Airport",Marvel Creek Mine Airport,60.90611111,-159.63916667
15677,"Mitrofania, AK: Mitrofania Airport",Mitrofania Airport,56.00166667,-158.83333333
15678,"Mush Bay, AK: Mush Bay Airport",Mush Bay Airport,57.7,-153.47333333
15679,"Campbell Lagoon, AK: Campbell Lagoon Airport",Campbell Lagoon Airport,57.85555556,-153.63333333
15680,"Frazer Lake, AK: Frazer Lake Airport",Frazer Lake Airport,57.20833333,-154.08611111
15681,"Afognak Straits, AK: Afognak Straits Airport",Afognak Straits Airport,58.0,-152.81666667
15682,"Moffet Bay, AK: Moffet Bay Airport",Moffet Bay Airport,55.42833333,-162.63
15683,"Mineola, TX: Mineola Wisener Field",Mineola Wisener Field,32.67666667,-95.51083333
15684,"Brundidge, AL: Brundidge Municipal",Brundidge Municipal,31.73333333,-85.80472222
15685,"Payette, ID: Payette Municipal",Payette Municipal,44.09388889,-116.91138889
15687,"Los Alamitos, CA: Los Alamitos AAF",Los Alamitos AAF,33.79,-118.05138889
15688,"Jensens Strip, AK: Jensens Strip Airport",Jensens Strip Airport,57.95,-157.05
15689,"Wildman Creek, AK: Wildman Creek Airport",Wildman Creek Airport,56.25,-159.91666667
15690,"Stepovak, AK: Stepovak Airport",Stepovak Airport,55.83333333,-159.86666667
15692,"Puale Bay, AK: Puale Bay Airport",Puale Bay Airport,57.73333333,-155.63333333
15693,"Katmai Bay, AK: Katmai Bay Airport",Katmai Bay Airport,58.0,-154.96666667
15694,"Kashvik Bay, AK: Kashvik Bay Airport",Kashvik Bay Airport,57.96666667,-155.13333333
15695,"Cinder Mountain, AK: Cinder Mountain Airport",Cinder Mountain Airport,57.05833333,-157.8
15696,"Hagemeister Island, AK: Hagemeister Island Airport",Hagemeister Island Airport,58.75,-160.83333333
15697,"Cape Peirce, AK: Cape Peirce Airport",Cape Peirce Airport,58.55277778,-161.76861111
15698,"Cape Greig, AK: Cape Greig Airport",Cape Greig Airport,57.71666667,-157.71666667
15699,"Kasba Lake, Canada: Kasba Lake Airport",Kasba Lake Airport,60.29194444,-102.50194444
15700,"Katmai Lodge, AK: Katmai Lodge Airport",Katmai Lodge Airport,59.07,-156.04833333
15701,"South St. Paul, MN: South St. Paul Municipal-Richard E. Fleming Field",South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
15703,"Mansfield, WA: Mansfield Airport",Mansfield Airport,47.80944444,-119.63694444
15704,"Burlington, WA: Bayview Farms",Bayview Farms,48.52083333,-122.46527778
15705,"Medical Lake, WA: Isaacson",Isaacson,47.65916667,-117.68166667
15706,"Winthrop, WA: Methow Valley State",Methow Valley State,48.425,-120.14583333
15707,"Stehekin, WA: Stehekin Seaplane Landing",Stehekin Seaplane Landing,48.3,-120.65
15708,"Chelan, WA: Chelan Seaplane Landing",Chelan Seaplane Landing,47.83333333,-120.03333333
15709,"Wales, AK: Wales Airport",Wales Airport,65.6225,-168.095
15710,"Wabag, Papua New Guinea: Wabag Airport",Wabag Airport,-5.48333333,143.73333333
15711,"Andriamena, Madagascar: Andriamena Airport",Andriamena Airport,-17.45,47.5125
15712,"Wanganui, New Zealand: Whanganui",Whanganui,-39.96333333,175.02444444
15713,"Chincoteague, VA: Wallops Flight Facility",Wallops Flight Facility,37.94027778,-75.46638889
15714,"Warsaw, IN: Warsaw Municipal",Warsaw Municipal,41.27472222,-85.84
15715,"Washington, DC: Washington DC Metropolitan Area",Washington DC Metropolitan Area,38.88333333,-77.03333333
15716,"Waterford, Ireland: Waterford Airport",Waterford Airport,52.18722222,-7.08694444
15717,"Wave Hill, Australia: Wave Hill Old",Wave Hill Old,-17.4375,130.925
15718,"Warsaw, Poland: Warsaw Chopin",Warsaw Chopin,52.16583333,20.96722222
15720,"Wahai, Indonesia: Wahai Airport",Wahai Airport,-2.81138889,129.48388889
15721,"Stebbins, AK: Stebbins Airport",Stebbins Airport,63.51583333,-162.27805556
15722,"Commerce/Montebello, CA: Commerce/Montebello Heliport",Commerce/Montebello Heliport,34.01666667,-118.13333333
15723,"Wapenamanda, Papua New Guinea: Wapenamanda Airport",Wapenamanda Airport,-5.63555556,143.8925
15724,"Woburn, MA: Woburn Airport",Woburn Airport,42.39722222,-71.15277778
15725,"Beaver, AK: Beaver Airport",Beaver Airport,66.36222222,-147.40638889
15726,"Big Rapids, MI: Roben-Hood",Roben-Hood,43.72277778,-85.50416667
15727,"Bennettsville, SC: Bennettsville Airport",Bennettsville Airport,34.62194444,-79.7325
15728,"Downtown, CA: Downtown Airport",Downtown Airport,34.0525,-118.25944444
15729,"Castro, Chile: Gamboa",Gamboa,-42.49111111,-73.77416667
15730,"Whalers Cove Lodge, AK: Whalers Cove Lodge Airport",Whalers Cove Lodge Airport,57.46666667,-134.56666667
15731,"Chandalar, AK: Chandalar Lake",Chandalar Lake,67.50444444,-148.48333333
15732,"Wide Bay, AK: Wide Bay Airport",Wide Bay Airport,57.37138889,-156.4125
15734,"Enid, OK: Enid Woodring Regional",Enid Woodring Regional,36.37583333,-97.78944444
15735,"Windhoek, Namibia: Hosea Kutako International",Hosea Kutako International,-22.48,17.47083333
15736,"Eastsound, WA: Waldron Airstrip",Waldron Airstrip,48.71166667,-123.01833333
15737,"Winder, GA: Barrow County",Barrow County,33.98277778,-83.66722222
15738,"Dashuipo, China: Dashuipo Airport",Dashuipo Airport,37.18694444,122.22888889
15739,"Weipa, Australia: Weipa Airport",Weipa Airport,-12.6775,141.9225
15740,"Welkom, South Africa: Welkom Airport",Welkom Airport,-27.99805556,26.66972222
15741,"Ketchikan, AK: Ketchikan Waterfront Seaplane Base",Ketchikan Waterfront Seaplane Base,55.35805556,-131.66833333
15744,"Wagga Wagga, Australia: Wagga Wagga Airport",Wagga Wagga Airport,-35.16333333,147.46861111
15745,"Walgett, Australia: Walgett Airport",Walgett Airport,-30.03277778,148.12583333
15746,"Bahia Tortugas, Mexico: Bahia Tortugas Airport",Bahia Tortugas Airport,27.70527778,-114.91111111
15747,"Isle Baltra, Ecuador: Isle Baltra Off-Line Point",Isle Baltra Off-Line Point,-0.45,-90.25
15749,"Winchester, VA: Winchester Regional",Winchester Regional,39.14361111,-78.14444444
15750,"Waingapu, Indonesia: Mau Hau",Mau Hau,-9.67222222,120.30833333
15751,"Frenchville, ME: Northern Aroostook Regional",Northern Aroostook Regional,47.28555556,-68.31277778
15754,"Hyder, AK: Hyder Seaplane Base",Hyder Seaplane Base,55.90361111,-130.005
15755,"Whakatane, New Zealand: Whakatane Airport",Whakatane Airport,-37.92222222,176.91694444
15756,"Franz Josef, New Zealand: Franz Josef Airport",Franz Josef Airport,-43.36222222,170.1325
15758,"Eagle, CO: Vail/Avon",Vail/Avon,39.61666667,-106.38388889
15759,"Wharton, TX: Wharton Regional",Wharton Regional,29.25416667,-96.15444444
15760,"Black River Falls, WI: Black River Falls Area",Black River Falls Area,44.25083333,-90.85527778
15761,"Phillips, WI: Price County",Price County,45.70888889,-90.4025
15762,"Wilbur, WA: Wilbur Airport",Wilbur Airport,47.75333333,-118.745
15763,"Wick, United Kingdom: Wick Airport",Wick Airport,58.45888889,-3.09305556
15766,"Nairobi, Kenya: Nairobi/Wilson",Nairobi/Wilson,-1.32333333,36.81472222
15767,"Winton, Australia: Winton Airport",Winton Airport,-22.3625,143.08611111
15768,"Woja, Marshall Islands: Woja Airport",Woja Airport,7.46666667,168.56666667
15769,"Lancaster, CA: General William J. Fox Airfield",General William J. Fox Airfield,34.74111111,-118.21861111
15772,"Wanaka, New Zealand: Wanaka Airport",Wanaka Airport,-44.72194444,169.24638889
15773,"Wakkanai, Japan: Wakkanai Airport",Wakkanai Airport,45.40444444,141.80222222
15774,"Aleknagik, AK: Aleknagik New",Aleknagik New,59.2825,-158.61777778
15775,"Waikoloa Village, HI: Waikoloa Heliport",Waikoloa Heliport,19.91361111,-155.86388889
15776,"Hwange, Zimbabwe: Hwange National Park",Hwange National Park,-18.63,27.02083333
15777,"Wakunai, Papua New Guinea: Wakunai Airport",Wakunai Airport,-5.86027778,155.22222222
15778,"Walker's Cay, The Bahamas: Walker's",Walker's,27.2575,-78.40194444
15779,"Philadelphia, PA: Penns Landing Seaplane Base",Penns Landing Seaplane Base,39.96527778,-75.1375
15781,"Labouchere Bay, AK: Labouchere Bay Airport",Labouchere Bay Airport,56.28333333,-133.65
15782,"Winfield, KS: Strother Field",Strother Field,37.16861111,-97.0375
15783,"Wellington, New Zealand: Wellington International",Wellington International,-41.32666667,174.80694444
15784,"Walaha, Vanuatu: Walaha Airport",Walaha Airport,-15.41194444,167.69111111
15785,"Selawik, AK: Selawik Airport",Selawik Airport,66.60027778,-159.98583333
15786,"Waltham, MA: Waltham Hospital Heliport",Waltham Hospital Heliport,42.3675,-71.23472222
15787,"Wallis Island, Wallis and Futuna: Wallis Hihifo",Wallis Hihifo,-13.23833333,-176.19944444
15789,"Willows, CA: Willows Glenn County",Willows Glenn County,39.51583333,-122.21722222
15790,"Warrnambool, Australia: Warrnambool Airport",Warrnambool Airport,-38.29555556,142.44805556
15791,"Winnemucca, NV: Winnemucca Municipal",Winnemucca Municipal,40.89666667,-117.80583333
15792,"Mountain Home, AR: Baxter County",Baxter County,36.36888889,-92.47055556
15793,"Meyers Chuck, AK: Meyers Chuck Seaplane Base",Meyers Chuck Seaplane Base,55.74,-132.25333333
15794,"White Mountain, AK: White Mountain Airport",White Mountain Airport,64.68916667,-163.41277778
